0,
0.1,0.038533141
0.2,0.050014101
0.3,0.058333691
0.4,0.066297403
0.5,0.074884951
0.6,0.084817513
0.7,0.097351915
0.8,0.11489647
"0,9",0.145617252
1,0.269253562
